sn2_92179_175bp,10,24.462,24.462
sn2_43071_142bp,10,24.462,24.462
sn2_40998_259bp,10,24.462,24.462
sn2_103390_244bp,10,24.462,24.462
sn2_68152_178bp,10,24.462,24.462
sn2_110582_233bp,10,24.462,24.462
sn2_34869_211bp,10,24.462,24.462
sn2_82511_296bp,10,24.462,24.462
sn2_117152_159bp,10,24.462,24.462
sn2_63536_358bp,10,24.955,24.955
sn2_27731_271bp,10,24.955,24.955
sn2_116868_294bp,10,24.955,24.955
sn2_131807_375bp,10,25.940,25.940
sn2_116241_284bp,10,25.448,25.448
sn2_48550_258bp,10,25.448,25.448
sn2_48236_161bp,10,25.940,25.940
sn2_109935_199bp,10,25.940,25.940
sn2_113096_214bp,10,25.940,25.940
sn2_93019_160bp,10,25.940,25.940
sn2_112545_275bp,10,25.940,25.940
sn2_64873_264bp,10,26.433,26.433
sn2_118773_228bp,10,26.433,26.433
sn2_28700_160bp,10,27.423,27.423
sn2_116062_305bp,10,27.423,27.423
sn2_32070_216bp,10,27.423,27.423
sn2_52878_220bp,10,27.423,27.423
sn2_63348_283bp,10,27.423,27.423
sn2_92696_239bp,10,27.423,27.423
sn2_31692_143bp,10,27.423,27.423
sn2_91967_290bp,10,28.413,28.413
sn2_52202_142bp,10,28.413,28.413
sn2_164447_296bp,10,28.413,28.413
sn2_78314_265bp,10,29.403,29.403
sn2_77733_229bp,10,29.403,29.403
sn2_100993_301bp,10,29.403,29.403
sn2_92736_142bp,10,29.403,29.403
sn2_154555_233bp,10,30.896,30.896
sn2_109563_289bp,10,31.388,31.388
sn2_119401_276bp,10,31.388,31.388
sn2_93250_156bp,10,31.388,31.388
sn2_65095_298bp,10,31.388,31.388
sn2_115547_367bp,10,31.388,31.388
sn2_128200_164bp,10,31.388,31.388
sn2_25447_229bp,10,31.388,31.388
sn2_83321_178bp,10,31.388,31.388
sn2_31346_183bp,10,31.388,31.388
sn2_35083_222bp,10,31.388,31.388
sn2_132445_142bp,10,31.388,31.388
sn2_95299_243bp,10,31.388,31.388
sn2_71439_242bp,10,31.388,31.388
sn2_83009_264bp,10,31.388,31.388
sn2_19684_143bp,10,31.388,31.388
sn2_82160_173bp,10,31.388,31.388
sn2_20479_297bp,10,31.388,31.388
sn2_83250_246bp,10,31.881,31.881
sn2_70978_189bp,10,31.388,31.388
sn2_48281_245bp,10,31.388,31.388
sn2_88832_286bp,10,31.388,31.388
sn2_103402_217bp,10,31.881,31.881
sn2_131888_143bp,10,31.881,31.881
sn2_91130_211bp,10,31.881,31.881
sn2_112001_171bp,10,31.881,31.881
sn2_10726_216bp,10,31.881,31.881
sn2_48938_294bp,10,31.881,31.881
sn2_44996_340bp,10,31.881,31.881
sn2_102679_293bp,10,31.881,31.881
sn2_104145_275bp,10,31.881,31.881
sn2_31631_296bp,10,31.881,31.881
sn2_39707_143bp,10,31.881,31.881
sn2_97207_267bp,10,31.881,31.881
sn2_96757_264bp,10,31.881,31.881
sn2_40967_142bp,10,31.881,31.881
sn2_45466_143bp,10,32.374,32.374
sn2_34684_344bp,10,32.866,32.866
sn2_93883_233bp,10,32.866,32.866
sn2_17703_192bp,10,32.866,32.866
sn2_57949_165bp,10,32.866,32.866
sn2_22845_196bp,10,32.866,32.866
sn2_169128_296bp,10,32.866,32.866
sn2_62252_291bp,10,32.866,32.866
sn2_89335_143bp,10,32.866,32.866
sn2_70993_192bp,10,32.866,32.866
sn2_123550_285bp,10,33.359,33.359
sn2_86098_233bp,10,33.359,33.359
sn2_112542_360bp,10,33.359,33.359
sn2_93264_167bp,10,33.359,33.359
sn2_123658_259bp,10,33.359,33.359
sn2_41072_190bp,10,33.359,33.359
sn2_66244_142bp,10,33.852,33.852
sn2_35568_176bp,10,33.852,33.852
sn2_12619_201bp,10,33.852,33.852
sn2_51607_166bp,10,33.852,33.852
sn2_22414_200bp,10,33.852,33.852
sn2_27264_265bp,10,33.852,33.852
sn2_94300_142bp,10,33.852,33.852
sn2_17284_143bp,10,33.852,33.852
sn2_96664_307bp,10,33.852,33.852
sn2_35981_187bp,10,33.852,33.852
sn2_125671_239bp,10,33.852,33.852
sn2_124934_239bp,10,34.344,34.344
sn2_38103_222bp,10,36.837,36.837
sn2_65018_165bp,10,34.344,34.344
sn2_20443_250bp,10,34.837,34.837
sn2_62938_142bp,10,34.837,34.837
sn2_140200_295bp,10,36.837,36.837
sn2_5120_143bp,10,36.837,36.837
sn2_112699_221bp,10,36.837,36.837
sn2_31562_155bp,10,36.837,36.837
sn2_158097_295bp,10,36.837,36.837
sn2_32381_142bp,10,36.837,36.837
sn2_5833_261bp,10,36.837,36.837
sn2_61969_298bp,10,36.837,36.837
sn2_87325_165bp,10,36.837,36.837
sn2_95957_142bp,10,36.837,36.837
sn2_115019_308bp,10,36.837,36.837
sn2_26052_302bp,10,36.837,36.837
sn2_42692_312bp,10,36.837,36.837
sn2_72040_265bp,10,36.837,36.837
sn2_24614_297bp,10,36.837,36.837
sn2_63698_268bp,10,36.837,36.837
sn2_119031_245bp,10,36.837,36.837
sn2_78182_249bp,10,37.330,37.330
sn2_62951_230bp,10,38.320,38.320
sn2_83255_288bp,10,38.812,38.812
sn2_111295_187bp,10,38.320,38.320
sn2_104551_233bp,10,38.812,38.812
sn2_34914_254bp,10,38.812,38.812
sn2_118820_221bp,10,38.812,38.812
sn2_64853_302bp,10,38.812,38.812
sn2_46094_142bp,10,38.812,38.812
sn2_44274_358bp,10,38.812,38.812
sn2_71545_142bp,10,38.812,38.812
sn2_63017_161bp,10,38.812,38.812
sn2_78950_297bp,10,38.812,38.812
sn2_103771_142bp,10,38.812,38.812
sn2_62867_142bp,10,38.812,38.812
sn2_43732_142bp,10,38.812,38.812
sn2_27253_142bp,10,38.812,38.812
sn2_126537_304bp,10,38.812,38.812
sn2_48553_179bp,10,38.812,38.812
sn2_34979_180bp,10,38.812,38.812
sn2_65732_357bp,10,38.812,38.812
sn2_20493_265bp,10,38.812,38.812
sn2_20672_158bp,10,38.812,38.812
sn2_79177_300bp,10,39.305,39.305
sn2_159595_294bp,10,39.305,39.305
sn2_20929_246bp,10,39.305,39.305
sn2_27056_159bp,10,39.305,39.305
sn2_61031_163bp,10,39.798,39.798
sn2_72358_296bp,10,40.290,40.290
sn2_49982_297bp,10,40.290,40.290
sn2_37082_166bp,10,40.783,40.783
sn2_62636_241bp,10,40.783,40.783
sn2_77602_299bp,10,40.783,40.783
sn2_82164_296bp,10,41.773,41.773
sn2_31912_272bp,10,41.773,41.773
sn2_48378_296bp,10,41.773,41.773
sn2_41412_169bp,10,41.773,41.773
sn2_52776_143bp,10,41.773,41.773
sn2_29037_191bp,10,42.266,42.266
sn2_40927_220bp,10,42.266,42.266
sn2_88777_219bp,10,42.266,42.266
sn2_23441_232bp,10,42.266,42.266
sn2_114391_231bp,10,42.266,42.266
sn2_86655_297bp,10,42.758,42.758
sn2_21059_186bp,10,42.758,42.758
sn2_14789_249bp,10,43.251,43.251
sn2_66865_241bp,10,43.251,43.251
sn2_103658_314bp,10,43.251,43.251
sn2_31975_245bp,10,43.743,43.743
sn2_60347_184bp,10,43.743,43.743
sn2_88690_199bp,10,44.236,44.236
sn2_117106_191bp,10,44.236,44.236
sn2_93087_340bp,10,44.236,44.236
sn2_88467_323bp,10,44.236,44.236
sn2_64008_280bp,10,44.236,44.236
sn2_8370_285bp,10,44.236,44.236
sn2_93239_301bp,10,44.236,44.236
sn2_30567_231bp,10,44.236,44.236
sn2_115147_332bp,10,44.236,44.236
sn2_41679_212bp,10,44.236,44.236
sn2_34794_156bp,10,44.236,44.236
sn2_68566_179bp,10,44.729,44.729
sn2_96560_144bp,10,44.729,44.729
sn2_20947_241bp,10,44.729,44.729
sn2_31930_182bp,10,45.221,45.221
sn2_53558_342bp,10,44.729,44.729
sn2_78883_209bp,10,44.729,44.729
sn2_89064_142bp,10,44.729,44.729
sn2_66541_214bp,10,44.729,44.729
sn2_126121_345bp,10,45.221,45.221
sn2_63330_142bp,10,45.221,45.221
sn2_79400_276bp,10,45.221,45.221
sn2_99731_297bp,10,45.221,45.221
sn2_52056_167bp,10,45.714,45.714
sn2_7651_188bp,10,45.714,45.714
sn2_53756_280bp,10,45.714,45.714
sn2_19575_326bp,10,45.714,45.714
sn2_64256_296bp,10,45.714,45.714
sn2_109804_298bp,10,45.714,45.714
sn2_110873_246bp,10,45.714,45.714
sn2_68197_294bp,10,46.206,46.206
sn2_18248_231bp,10,46.206,46.206
sn2_56514_246bp,10,47.699,47.699
sn2_53630_174bp,10,47.699,47.699
sn2_18224_142bp,10,47.699,47.699
sn2_101113_255bp,10,47.699,47.699
sn2_52740_181bp,10,47.699,47.699
sn2_96075_308bp,10,47.699,47.699
sn2_5831_191bp,10,47.699,47.699
sn2_103018_281bp,10,47.699,47.699
sn2_94565_368bp,10,47.699,47.699
sn2_104549_296bp,10,47.699,47.699
sn2_97054_339bp,10,47.699,47.699
sn2_110707_260bp,10,47.699,47.699
sn2_51294_294bp,10,47.699,47.699
sn2_86683_296bp,10,47.699,47.699
sn2_102467_241bp,10,47.699,47.699
sn2_110500_298bp,10,47.699,47.699
sn2_61221_296bp,10,47.699,47.699
sn2_170109_142bp,10,48.192,48.192
sn2_116635_296bp,10,47.699,47.699
sn2_15647_338bp,10,47.699,47.699
sn2_1312_261bp,10,47.699,47.699
sn2_88940_142bp,10,48.192,48.192
sn2_86801_221bp,10,48.192,48.192
sn2_20559_286bp,10,48.192,48.192
sn2_51552_158bp,10,48.192,48.192
sn2_90133_326bp,10,48.192,48.192
sn2_92667_233bp,10,48.192,48.192
sn2_66853_297bp,10,48.192,48.192
sn2_9229_142bp,10,48.192,48.192
sn2_95087_180bp,10,48.192,48.192
sn2_96254_142bp,10,48.192,48.192
sn2_119682_161bp,10,48.192,48.192
sn2_50668_352bp,10,48.192,48.192
sn2_123357_181bp,10,48.192,48.192
sn2_5675_234bp,10,48.192,48.192
sn2_110141_175bp,10,48.192,48.192
sn2_25962_160bp,10,48.192,48.192
sn2_85940_142bp,10,48.192,48.192
sn2_94917_373bp,10,48.192,48.192
sn2_115184_259bp,10,48.192,48.192
sn2_62639_297bp,10,48.192,48.192
sn2_40466_295bp,10,48.192,48.192
sn2_117943_296bp,10,48.192,48.192
sn2_119386_258bp,10,48.192,48.192
sn2_101981_223bp,10,48.192,48.192
sn2_151643_296bp,10,56.635,56.635
sn2_83047_297bp,10,48.684,48.684
sn2_18340_390bp,10,48.684,48.684
sn2_51795_187bp,10,50.167,50.167
sn2_89050_242bp,10,51.660,51.660
sn2_81799_309bp,10,56.143,56.143
sn2_12397_294bp,10,57.626,57.626
sn2_44490_295bp,10,57.626,57.626
sn2_88922_334bp,10,57.626,57.626
sn2_45272_323bp,10,57.626,57.626
sn2_49071_297bp,10,58.118,58.118
sn2_113986_264bp,10,59.108,59.108
sn2_26616_297bp,10,59.108,59.108
sn2_32132_142bp,10,59.108,59.108
sn2_130869_216bp,10,59.108,59.108
sn2_86232_165bp,10,59.108,59.108
sn2_101681_258bp,10,60.098,60.098
sn2_83674_296bp,10,60.098,60.098
sn2_62012_167bp,10,60.098,60.098
sn2_40852_222bp,10,60.098,60.098
sn2_60077_195bp,10,60.591,60.591
sn2_86510_177bp,10,61.581,61.581
sn2_110828_218bp,10,61.581,61.581
sn2_72150_255bp,10,61.581,61.581
sn2_120039_267bp,10,61.581,61.581
sn2_131722_297bp,10,62.571,62.571
sn2_7181_190bp,10,61.581,61.581
sn2_25899_143bp,10,61.581,61.581
sn2_78372_178bp,10,62.571,62.571
sn2_5686_182bp,10,62.571,62.571
sn2_125788_175bp,10,62.571,62.571
sn2_131486_254bp,10,62.571,62.571
sn2_88013_143bp,10,62.571,62.571
sn2_68045_201bp,10,63.064,63.064
sn2_38008_297bp,10,63.064,63.064
sn2_27624_303bp,10,63.064,63.064
sn2_103249_240bp,10,63.064,63.064
sn2_29556_281bp,10,63.064,63.064
sn2_117389_235bp,10,63.064,63.064
sn2_4067_234bp,10,63.064,63.064
sn2_13834_143bp,10,63.064,63.064
sn2_16470_294bp,10,63.064,63.064
sn2_38742_142bp,10,63.557,63.557
sn2_103895_231bp,10,63.557,63.557
sn2_104436_206bp,10,65.049,65.049
sn2_71953_203bp,10,65.049,65.049
sn2_25896_220bp,10,65.049,65.049
sn2_34853_261bp,10,65.049,65.049
sn2_80327_297bp,10,65.049,65.049
sn2_48859_215bp,10,65.049,65.049
sn2_21681_267bp,10,66.039,66.039
sn2_96934_165bp,10,66.039,66.039
sn2_67347_284bp,10,66.039,66.039
sn2_17761_222bp,10,66.039,66.039
sn2_19623_179bp,10,66.039,66.039
sn2_27334_297bp,10,68.025,68.025
sn2_95518_223bp,10,68.025,68.025
sn2_82043_261bp,10,68.025,68.025
sn2_89302_297bp,10,68.025,68.025
sn2_14535_142bp,10,68.025,68.025
sn2_98171_314bp,10,68.025,68.025
sn2_123790_256bp,10,68.025,68.025
sn2_64778_240bp,10,68.025,68.025
sn2_25150_189bp,10,68.025,68.025
sn2_124009_305bp,10,68.025,68.025
sn2_93659_161bp,10,69.015,69.015
sn2_23365_225bp,10,69.507,69.507
sn2_114753_334bp,10,69.507,69.507
sn2_86959_289bp,10,69.507,69.507
sn2_120589_250bp,10,70.000,70.000
sn2_52321_296bp,10,70.493,70.493
sn2_31323_201bp,10,70.493,70.493
sn2_83101_276bp,10,70.493,70.493
sn2_113620_221bp,10,70.493,70.493
sn2_83731_234bp,10,72.970,72.970
sn2_64500_152bp,10,72.478,72.478
sn2_118785_211bp,10,72.970,72.970
sn2_44995_329bp,10,72.970,72.970
sn2_40674_167bp,10,72.970,72.970
sn2_35321_165bp,10,72.970,72.970
sn2_33933_142bp,10,72.970,72.970
sn2_114262_143bp,10,72.970,72.970
sn2_123655_320bp,10,72.970,72.970
sn2_31057_294bp,10,72.970,72.970
sn2_23995_294bp,10,72.970,72.970
sn2_129752_299bp,10,72.970,72.970
sn2_63202_203bp,10,72.970,72.970
sn2_30836_162bp,10,73.961,73.961
sn2_104152_142bp,10,73.961,73.961
sn2_67728_224bp,10,73.961,73.961
sn2_44049_268bp,10,73.961,73.961
sn2_124580_295bp,10,74.453,74.453
sn2_109832_260bp,10,74.453,74.453
sn2_9471_192bp,10,74.946,74.946
sn2_22109_151bp,10,74.946,74.946
sn2_31031_297bp,10,75.438,75.438
sn2_56095_295bp,10,76.931,76.931
sn2_23288_211bp,10,76.931,76.931
sn2_74638_242bp,10,76.931,76.931
sn2_94065_210bp,10,76.931,76.931
sn2_97312_189bp,10,76.931,76.931
sn2_93430_206bp,10,76.931,76.931
sn2_120351_247bp,10,77.424,77.424
sn2_124873_277bp,10,77.424,77.424
sn2_60085_182bp,10,77.424,77.424
sn2_112666_241bp,10,77.424,77.424
sn2_109511_292bp,10,77.424,77.424
sn2_21421_296bp,10,77.424,77.424
sn2_79881_295bp,10,77.424,77.424
sn2_74374_277bp,10,77.424,77.424
sn2_99867_269bp,10,77.424,77.424
sn2_24605_297bp,10,77.424,77.424
sn2_131519_142bp,10,77.424,77.424
sn2_2124_143bp,10,77.424,77.424
sn2_94335_309bp,10,77.424,77.424
sn2_92050_329bp,10,77.424,77.424
sn2_78690_304bp,10,77.916,77.916
sn2_90498_173bp,10,77.916,77.916
sn2_53294_294bp,10,77.916,77.916
sn2_130938_295bp,10,77.916,77.916
sn2_23183_229bp,10,77.916,77.916
sn2_87405_142bp,10,77.916,77.916
sn2_126012_358bp,10,77.916,77.916
sn2_110208_142bp,10,77.916,77.916
sn2_19218_168bp,10,77.916,77.916
sn2_20375_159bp,10,79.409,79.409
sn2_3936_240bp,10,79.409,79.409
sn2_72088_142bp,10,81.409,81.409
sn2_38203_160bp,10,81.409,81.409
sn2_132453_222bp,10,81.409,81.409
sn2_112926_143bp,10,81.409,81.409
sn2_94321_284bp,10,81.902,81.902
sn2_36334_183bp,10,81.902,81.902
sn2_49428_343bp,10,81.902,81.902
sn2_87486_237bp,10,83.380,83.380
sn2_166204_353bp,10,82.394,82.394
sn2_22254_286bp,10,82.394,82.394
sn2_53895_245bp,10,82.887,82.887
sn2_52615_154bp,10,82.887,82.887
sn2_26396_229bp,10,83.380,83.380
sn2_13896_324bp,10,83.380,83.380
sn2_118234_244bp,10,83.872,83.872
sn2_23734_175bp,10,83.872,83.872
sn2_71973_218bp,10,83.872,83.872
sn2_64943_142bp,10,83.872,83.872
sn2_90082_181bp,10,83.872,83.872
sn2_44518_298bp,10,83.872,83.872
sn2_35485_272bp,10,83.872,83.872
sn2_119765_304bp,10,83.872,83.872
sn2_85425_294bp,10,83.872,83.872
sn2_92647_227bp,10,83.872,83.872
sn2_27781_159bp,10,83.872,83.872
sn2_89332_142bp,10,83.872,83.872
sn2_64207_174bp,10,83.872,83.872
sn2_97409_171bp,10,83.872,83.872
sn2_52828_350bp,10,83.872,83.872
sn2_63810_224bp,10,84.365,84.365
sn2_20281_172bp,10,84.365,84.365
sn2_28231_242bp,10,84.365,84.365
sn2_66558_234bp,10,84.365,84.365
sn2_132093_305bp,10,84.365,84.365
sn2_92981_143bp,10,84.365,84.365
sn2_95516_298bp,10,86.350,86.350
sn2_23937_142bp,10,86.350,86.350
sn2_103796_285bp,10,86.350,86.350
sn2_25011_243bp,10,86.843,86.843
sn2_42910_203bp,10,86.843,86.843
sn2_97170_200bp,10,86.843,86.843
sn2_114945_214bp,10,86.843,86.843
sn2_63812_143bp,10,86.843,86.843
sn2_132110_142bp,10,86.843,86.843
sn2_6226_143bp,10,86.843,86.843
sn2_3305_188bp,10,86.843,86.843
sn2_53390_142bp,10,86.843,86.843
sn2_70828_193bp,10,86.843,86.843
sn2_120740_222bp,10,86.843,86.843
sn2_28875_258bp,10,86.843,86.843
sn2_48718_225bp,10,86.843,86.843
sn2_124314_248bp,10,86.843,86.843
sn2_65403_162bp,10,87.335,87.335
sn2_123674_231bp,10,87.335,87.335
sn2_82557_299bp,10,87.335,87.335
sn2_24929_297bp,10,87.335,87.335
sn2_3798_254bp,10,87.335,87.335
sn2_104022_142bp,10,87.335,87.335
sn2_100850_300bp,10,87.335,87.335
sn2_10682_175bp,10,87.335,87.335
sn2_26784_142bp,10,87.335,87.335
sn2_114338_474bp,10,87.335,87.335
sn2_82771_225bp,10,87.335,87.335
sn2_124738_280bp,10,87.335,87.335
sn2_41557_208bp,10,87.335,87.335
sn2_28771_192bp,10,87.335,87.335
sn2_42619_302bp,10,87.335,87.335
sn2_15193_240bp,10,87.335,87.335
sn2_83855_177bp,10,87.335,87.335
sn2_94644_168bp,10,87.335,87.335
sn2_88537_211bp,10,87.335,87.335
sn2_123871_381bp,10,87.335,87.335
sn2_102945_229bp,10,87.335,87.335
sn2_113912_296bp,10,87.335,87.335
sn2_23682_236bp,10,87.335,87.335
sn2_61005_186bp,10,87.335,87.335
sn2_89752_274bp,10,87.335,87.335
sn2_67458_247bp,10,87.335,87.335
sn2_24341_259bp,10,87.335,87.335
sn2_113069_253bp,10,87.335,87.335
sn2_18698_143bp,10,87.335,87.335
sn2_82864_291bp,10,87.335,87.335
sn2_116755_249bp,10,87.335,87.335
sn2_63961_308bp,10,87.335,87.335
sn2_91198_230bp,10,87.335,87.335
sn2_32306_230bp,10,87.335,87.335
sn2_27589_240bp,10,87.335,87.335
sn2_90032_253bp,10,87.335,87.335
sn2_26655_199bp,10,87.335,87.335
sn2_72249_222bp,10,87.335,87.335
sn2_71302_205bp,10,87.335,87.335
sn2_119093_175bp,10,87.335,87.335
sn2_78509_201bp,10,87.335,87.335
sn2_71735_208bp,10,87.335,87.335
sn2_94841_142bp,10,87.335,87.335
sn2_15437_316bp,10,87.335,87.335
sn2_124073_241bp,10,87.335,87.335
sn2_105197_289bp,10,88.321,88.321
sn2_68042_209bp,10,87.828,87.828
sn2_63898_202bp,10,87.828,87.828
sn2_22257_295bp,10,87.828,87.828
sn2_26172_270bp,10,89.311,89.311
sn2_102102_171bp,10,90.301,90.301
sn2_94175_269bp,10,90.793,90.793
sn2_68307_295bp,10,90.793,90.793
sn2_92820_375bp,10,90.793,90.793
sn2_22719_183bp,10,90.793,90.793
sn2_91905_179bp,10,90.793,90.793
sn2_110180_144bp,10,90.793,90.793
sn2_49667_297bp,10,92.794,92.794
sn2_119535_338bp,10,92.794,92.794
sn2_104949_206bp,10,92.794,92.794
sn2_80837_143bp,10,93.286,93.286
sn2_103216_177bp,10,93.286,93.286
sn2_13384_144bp,10,93.779,93.779
sn2_117419_228bp,10,93.779,93.779
sn2_51520_142bp,10,93.779,93.779
sn2_86949_257bp,10,93.779,93.779
sn2_71290_142bp,10,93.779,93.779
sn2_114328_184bp,10,93.779,93.779
sn2_66847_313bp,10,93.779,93.779
sn2_49140_298bp,10,93.779,93.779
sn2_8632_302bp,10,93.779,93.779
sn2_121469_365bp,10,94.272,94.272
sn2_57232_143bp,10,94.272,94.272
sn2_103414_322bp,10,94.272,94.272
sn2_96838_262bp,10,94.272,94.272
sn2_71730_143bp,10,94.272,94.272
sn2_103241_256bp,10,94.272,94.272
sn2_24005_178bp,10,94.272,94.272
sn2_13387_226bp,10,94.272,94.272
sn2_67710_205bp,10,94.272,94.272
sn2_83831_224bp,10,94.272,94.272
sn2_29339_142bp,10,94.272,94.272
sn2_101713_199bp,10,94.272,94.272
sn2_100104_142bp,10,94.272,94.272
sn2_90011_235bp,10,94.272,94.272
sn2_88089_297bp,10,94.272,94.272
sn2_103472_194bp,10,94.272,94.272
sn2_82632_204bp,10,94.272,94.272
sn2_87538_302bp,10,94.272,94.272
sn2_130906_330bp,10,94.764,94.764
sn2_93874_317bp,10,94.764,94.764
sn2_88984_296bp,10,94.764,94.764
sn2_64068_294bp,10,94.764,94.764
sn2_114691_282bp,10,94.764,94.764
sn2_112156_203bp,10,94.764,94.764
sn2_21095_296bp,10,94.764,94.764
sn2_18500_310bp,10,95.257,95.257
sn2_51984_143bp,10,95.257,95.257
sn2_48686_155bp,10,95.257,95.257
sn2_87018_250bp,10,95.749,95.749
sn2_22769_143bp,10,95.749,95.749
sn2_117975_264bp,10,95.749,95.749
sn2_119580_250bp,10,96.242,96.242
sn2_20241_163bp,10,96.242,96.242
sn2_113462_302bp,10,96.242,96.242
sn2_70786_302bp,10,96.242,96.242
sn2_55223_218bp,10,96.735,96.735
sn2_42777_305bp,10,96.735,96.735
sn2_66285_239bp,10,97.227,97.227
sn2_22623_213bp,10,97.720,97.720
sn2_10983_185bp,10,97.720,97.720
sn2_118148_142bp,10,97.720,97.720
sn2_80248_211bp,10,97.720,97.720
sn2_8358_264bp,10,97.720,97.720
sn2_153560_294bp,10,99.213,99.213
sn2_117534_168bp,10,99.705,99.705
sn2_8094_143bp,10,99.705,99.705
sn2_13183_169bp,10,99.705,99.705
sn2_44144_142bp,10,99.705,99.705
sn2_104608_237bp,10,99.705,99.705
sn2_28652_142bp,10,99.705,99.705
sn2_92721_142bp,10,99.705,99.705
sn2_28572_192bp,10,100.695,100.695
sn2_109494_196bp,10,102.696,102.696
sn2_45708_221bp,10,102.696,102.696
sn2_110606_216bp,10,102.696,102.696
sn2_27801_278bp,10,102.696,102.696
sn2_92571_254bp,10,102.696,102.696
sn2_19543_142bp,10,102.696,102.696
sn2_93262_227bp,10,102.696,102.696
sn2_52648_301bp,10,102.696,102.696
sn2_63082_247bp,10,102.696,102.696
sn2_115341_266bp,10,102.696,102.696
sn2_82717_239bp,10,103.686,103.686
sn2_108795_297bp,10,103.686,103.686
